,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,apparent_temperature_max,apparent_temperature_min,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,humidity_2m_mean
14890,2020-10-07,21.3,17.1,19.2,0.0,0.0,21.3,40.3,14.7,20.1,15.8,7286.68,,,,
14891,2020-10-08,23.5,16.6,19.7,0.0,0.0,23.7,44.6,15.8,21.1,15.7,36912.55,,,,
14892,2020-10-09,22.9,15.8,19.6,0.0,0.0,16.4,33.1,10.7,21.7,16.0,28263.54,,,,
14893,2020-10-10,23.2,14.1,18.6,0.0,0.0,13.8,27.7,8.9,22.9,14.0,38357.73,,,,
14894,2020-10-11,23.2,13.3,18.5,0.0,0.0,9.7,23.8,7.0,24.2,13.6,38523.02,,,,
14895,2020-10-12,23.5,15.9,19.3,0.0,0.0,16.9,34.2,11.1,23.1,16.6,38131.13,,,,
14896,2020-10-13,22.6,15.8,19.0,0.0,0.0,20.4,40.0,13.2,21.5,15.7,37011.08,,,,
14897,2020-10-14,22.6,14.3,19.0,0.0,0.0,23.7,46.1,14.9,20.6,13.5,34659.14,,,,
14898,2020-10-15,21.1,16.7,18.7,3.0,9.0,22.4,42.8,14.6,19.1,16.2,10344.7,,,,
14899,2020-10-16,17.8,14.6,16.2,7.1,21.0,15.1,29.9,10.1,16.8,13.9,0.0,,,,
14900,2020-10-17,20.9,12.9,16.9,0.1,1.0,15.5,32.4,12.3,19.9,11.6,35049.34,,,,
14901,2020-10-18,21.0,13.9,17.3,0.0,0.0,14.9,29.5,10.1,20.1,12.9,25046.53,,,,
14902,2020-10-19,20.6,13.3,17.0,0.0,0.0,13.9,28.8,10.7,18.9,12.8,36798.94,,,,
14903,2020-10-20,21.0,13.1,16.9,0.0,0.0,17.3,34.6,9.9,19.9,12.5,36864.56,,,,
14904,2020-10-21,18.2,15.4,16.6,5.0,11.0,14.0,26.6,9.0,18.2,15.5,0.0,,,,
14905,2020-10-22,20.8,13.8,16.2,0.1,1.0,23.2,43.6,14.1,18.9,11.6,20087.63,,,,
14906,2020-10-23,19.0,11.3,14.6,0.0,0.0,21.1,41.8,14.6,15.6,9.1,36076.95,,,,
14907,2020-10-24,18.3,9.1,13.4,0.0,0.0,13.3,29.2,10.5,16.3,6.5,36471.91,,,,
14908,2020-10-25,20.0,7.7,14.3,0.1,1.0,12.1,24.5,7.8,19.3,5.5,36405.98,,,,
14909,2020-10-26,22.6,12.5,16.9,0.0,0.0,12.5,26.3,8.9,22.3,11.8,28180.45,,,,
14910,2020-10-27,21.0,13.7,17.1,0.0,0.0,15.5,32.4,10.2,19.6,13.4,17223.94,,,,
14911,2020-10-28,21.0,16.0,18.1,0.0,0.0,16.3,31.7,11.1,19.9,15.9,19014.48,,,,
14912,2020-10-29,21.2,13.4,17.7,0.0,0.0,16.3,30.6,12.4,20.1,12.6,31335.15,,,,
14913,2020-10-30,20.0,12.4,15.5,0.0,0.0,18.4,35.6,11.4,17.8,11.3,35506.03,,,,
14914,2020-10-31,21.3,12.0,16.1,0.0,0.0,10.8,19.4,7.1,20.9,11.1,33056.0,,,,
14915,2020-11-01,22.0,13.5,17.8,4.0,6.0,10.5,20.9,7.4,22.5,13.2,17467.86,,,,
14916,2020-11-02,20.2,12.9,16.8,2.3,9.0,17.3,34.6,11.5,18.9,12.6,29549.67,,,,
14917,2020-11-03,17.3,10.6,13.8,0.0,0.0,22.4,44.3,16.5,13.6,7.8,34779.26,,,,
14918,2020-11-04,17.0,9.4,12.4,0.0,0.0,13.5,27.7,10.0,14.3,7.0,33256.65,,,,
14919,2020-11-05,19.7,9.2,15.1,0.0,0.0,15.8,29.9,11.1,17.8,7.1,24433.32,,,,
14920,2020-11-06,23.9,12.3,17.7,0.0,0.0,10.1,20.5,6.6,23.9,11.3,33786.82,,,,
14921,2020-11-07,23.1,14.1,17.5,0.0,0.0,12.5,27.0,8.4,21.2,12.6,26423.38,,,,
14922,2020-11-08,20.5,12.0,15.5,0.0,0.0,19.8,38.5,13.9,17.1,10.5,34195.16,,,,
14923,2020-11-09,17.7,9.9,13.3,0.0,0.0,12.9,28.8,9.6,15.1,7.6,33931.68,,,,
14924,2020-11-10,18.0,8.2,12.7,0.0,0.0,11.2,25.9,8.9,15.7,5.7,33932.79,,,,
14925,2020-11-11,18.4,8.4,13.0,0.0,0.0,16.6,34.2,10.4,16.0,6.4,31025.25,,,,
14926,2020-11-12,20.6,8.2,14.3,0.0,0.0,12.6,24.8,8.9,19.2,6.5,33086.34,,,,
14927,2020-11-13,19.2,10.0,14.7,0.0,0.0,18.4,37.4,12.4,16.4,8.2,33088.23,,,,
14928,2020-11-14,20.2,11.7,15.3,0.0,0.0,18.7,37.1,10.6,18.1,10.8,32933.71,,,,
14929,2020-11-15,22.3,14.3,17.5,0.0,0.0,15.9,29.5,10.2,21.1,14.4,27062.92,,,,
14930,2020-11-16,21.1,13.4,17.5,1.3,7.0,17.0,33.1,12.2,20.6,13.1,31099.43,,,,
14931,2020-11-17,24.2,17.1,20.3,0.0,0.0,24.6,47.5,18.6,23.3,17.5,23130.07,,,,
14932,2020-11-18,26.0,19.7,22.2,0.4,1.0,34.4,64.1,25.2,25.8,19.4,32032.24,,,,
14933,2020-11-19,22.4,16.4,19.7,3.7,6.0,18.7,35.6,13.1,22.3,16.5,31896.66,,,,
14934,2020-11-20,17.2,13.4,14.8,2.6,3.0,23.2,44.3,16.7,15.9,10.1,10469.33,,,,
14935,2020-11-21,18.5,13.2,16.0,1.3,4.0,18.1,35.6,13.0,17.0,10.5,1263.56,,,,
14936,2020-11-22,16.8,11.7,14.2,4.7,7.0,26.8,49.3,18.0,18.0,8.5,0.0,,,,
14937,2020-11-23,13.7,10.2,11.8,0.6,3.0,18.4,34.6,15.0,10.1,7.3,11153.78,,,,
14938,2020-11-24,13.0,10.0,11.3,2.2,14.0,13.9,27.4,11.7,10.8,7.6,0.0,,,,
14939,2020-11-25,16.0,11.3,13.9,10.9,22.0,14.4,31.3,11.5,15.6,9.9,0.0,,,,
14940,2020-11-26,16.1,12.2,13.8,9.9,17.0,17.7,38.5,13.2,15.7,10.4,1135.38,,,,
14941,2020-11-27,13.7,10.3,12.1,1.8,7.0,21.8,42.5,17.9,12.0,6.8,623.04,,,,
14942,2020-11-28,12.2,7.9,9.9,0.0,0.0,19.7,38.9,15.7,7.6,4.4,21512.92,,,,
14943,2020-11-29,11.6,5.3,8.0,0.0,0.0,15.3,31.7,11.9,7.8,2.0,32866.71,,,,
14944,2020-11-30,12.9,6.1,9.1,0.0,0.0,17.7,36.4,13.8,9.2,3.0,22313.89,,,,
14945,2020-12-01,14.2,7.1,10.5,0.0,0.0,17.6,35.3,13.8,10.4,3.8,32467.79,,,,
14946,2020-12-02,13.1,7.7,10.3,0.0,0.0,16.6,32.8,11.8,10.3,5.3,16297.02,,,,
14947,2020-12-03,11.7,5.1,8.8,0.0,0.0,26.8,51.8,20.0,6.3,0.4,25006.35,,,,
14948,2020-12-04,9.9,3.9,6.4,0.0,0.0,20.0,38.2,16.5,5.5,-0.8,30688.83,,,,
14949,2020-12-05,11.2,3.7,7.0,0.0,0.0,12.6,26.6,9.3,8.3,0.4,22961.81,,,,
14950,2020-12-06,14.9,4.7,9.8,0.0,0.0,14.2,24.8,8.0,13.2,1.9,22846.91,,,,
14951,2020-12-07,14.0,8.4,10.7,0.0,0.0,18.6,35.6,12.9,11.0,6.0,19816.23,,,,
14952,2020-12-08,10.3,5.6,8.8,0.0,0.0,20.3,36.7,14.6,6.5,2.9,3600.0,,,,
14953,2020-12-09,14.2,5.3,9.4,0.0,0.0,12.8,22.3,7.9,12.4,2.7,21531.64,,,,
14954,2020-12-10,14.1,7.5,10.6,0.0,0.0,14.1,27.4,7.5,12.2,5.2,16516.34,,,,
14955,2020-12-11,11.0,6.9,9.2,0.2,2.0,11.7,22.3,8.4,8.9,4.1,757.26,,,,
14956,2020-12-12,11.3,4.0,7.3,0.0,0.0,16.8,35.6,9.9,8.4,1.3,32396.32,,,,
14957,2020-12-13,12.6,2.1,7.0,1.3,3.0,27.9,52.6,15.2,8.2,-0.9,32125.53,,,,
14958,2020-12-14,6.1,1.5,3.5,2.9,5.0,27.4,50.4,21.0,0.0,-3.9,31439.02,,,,
14959,2020-12-15,6.2,-0.6,2.5,0.0,0.0,19.0,36.4,15.9,1.0,-5.7,30076.79,,,,
14960,2020-12-16,6.8,-1.5,2.3,0.0,0.0,18.4,37.8,13.4,1.5,-6.2,32476.87,,,,
14961,2020-12-17,8.7,0.3,4.3,0.0,0.0,13.1,28.1,10.8,5.0,-4.0,31732.71,,,,
14962,2020-12-18,7.3,4.8,5.8,0.7,7.0,16.6,31.0,11.8,3.2,0.4,0.0,,,,
14963,2020-12-19,8.5,1.6,5.1,0.0,0.0,22.3,42.8,15.9,3.3,-2.4,32505.28,,,,
14964,2020-12-20,8.5,0.1,3.9,0.0,0.0,15.6,29.5,11.1,4.5,-3.5,32600.99,,,,
14965,2020-12-21,8.9,-1.2,2.7,0.0,0.0,9.8,15.8,6.8,5.5,-4.9,32823.29,,,,
14966,2020-12-22,11.0,-2.8,4.4,0.0,0.0,10.5,18.0,5.3,8.4,-6.4,31559.3,,,,
14967,2020-12-23,12.5,3.2,8.4,0.2,1.0,12.0,24.1,9.0,10.2,-0.0,13404.82,,,,
14968,2020-12-24,12.7,3.1,7.9,0.4,1.0,23.0,45.4,13.8,8.0,0.2,32728.85,,,,
14969,2020-12-25,10.4,1.0,4.9,0.0,0.0,10.2,24.5,8.6,6.6,-2.6,32276.56,,,,
14970,2020-12-26,12.9,1.8,9.0,0.8,3.0,15.3,29.5,12.3,9.8,-1.6,0.0,,,,
14971,2020-12-27,14.7,5.9,10.3,0.3,2.0,13.9,28.8,8.5,12.3,3.7,28973.51,,,,
14972,2020-12-28,15.7,3.6,9.0,0.0,0.0,13.0,24.1,8.7,14.1,0.8,17454.16,,,,
14973,2020-12-29,16.8,0.4,9.2,6.6,11.0,40.2,74.5,18.4,16.3,-6.4,12118.3,,,,
14974,2020-12-30,-0.5,-6.5,-4.2,0.1,1.0,35.1,66.6,28.1,-7.5,-13.5,33356.9,,,,
14975,2020-12-31,0.6,-7.4,-4.2,0.0,0.0,21.1,43.2,15.6,-5.5,-13.6,33384.81,,,,
14976,2021-01-01,4.0,-6.7,-2.0,0.0,0.0,10.8,26.6,7.8,-0.9,-10.9,33415.44,,,,
14977,2021-01-02,7.0,-4.9,0.2,0.0,0.0,11.7,27.0,8.7,2.5,-9.0,33448.75,,,,
14978,2021-01-03,10.6,-1.0,4.5,0.0,0.0,23.8,45.4,12.5,6.2,-5.4,23735.46,,,,
14979,2021-01-04,14.0,5.6,8.6,1.5,6.0,16.7,31.0,12.1,11.6,2.4,13520.96,,,,
14980,2021-01-05,8.7,4.0,6.6,0.0,0.0,29.2,54.0,20.4,4.5,-0.5,17670.69,,,,
14981,2021-01-06,6.3,1.3,3.7,0.0,0.0,19.7,34.9,12.6,2.2,-3.6,13239.84,,,,
14982,2021-01-07,1.6,-7.8,-4.1,0.0,0.0,27.9,54.4,23.5,-4.4,-14.6,17581.72,,,,
14983,2021-01-08,-1.1,-8.7,-5.4,0.0,0.0,22.7,46.1,17.6,-8.1,-15.6,32747.84,,,,
14984,2021-01-09,3.3,-6.3,-2.4,0.0,0.0,18.6,39.6,12.0,-2.9,-11.7,33753.93,,,,
14985,2021-01-10,5.4,-6.4,-1.0,0.0,0.0,14.1,29.2,8.4,0.1,-10.9,32352.73,,,,
14986,2021-01-11,6.0,-3.3,0.9,0.0,0.0,19.9,38.5,11.4,0.3,-7.2,29500.54,,,,
14987,2021-01-12,9.1,-3.6,2.2,0.0,0.0,19.5,39.6,13.7,3.5,-8.3,33926.8,,,,
14988,2021-01-13,15.6,1.2,6.6,0.0,0.0,17.8,35.3,13.3,11.3,-3.8,33989.99,,,,
14989,2021-01-14,17.0,-0.8,7.4,0.0,0.0,21.2,36.4,11.5,13.3,-4.8,33958.61,,,,
14990,2021-01-15,19.1,5.3,10.4,0.0,0.0,24.5,43.6,16.2,15.8,0.2,34123.97,,,,
14991,2021-01-16,6.7,0.7,3.9,0.0,0.0,25.8,50.4,21.5,0.7,-4.4,20157.37,,,,
14992,2021-01-17,6.1,-1.7,1.5,0.0,0.0,18.4,36.0,12.3,0.9,-6.2,34267.25,,,,
14993,2021-01-18,11.1,-2.2,3.0,0.0,0.0,15.0,32.8,10.1,6.1,-6.3,34342.07,,,,
14994,2021-01-19,11.5,-0.6,5.3,0.0,0.0,20.5,40.7,13.9,6.6,-4.0,34400.29,,,,
14995,2021-01-20,15.0,4.4,9.4,0.0,0.0,25.1,49.7,17.0,10.8,0.9,34260.08,,,,
14996,2021-01-21,18.8,10.5,13.7,0.2,2.0,17.0,31.0,11.4,18.6,8.6,24423.22,,,,
14997,2021-01-22,11.2,7.7,9.5,7.9,20.0,16.6,31.3,14.0,9.6,4.5,0.0,,,,
14998,2021-01-23,8.7,5.6,7.2,0.5,4.0,21.6,40.7,16.2,4.7,1.6,0.0,,,,
14999,2021-01-24,11.7,2.6,7.2,0.0,0.0,17.1,34.2,12.6,9.0,-1.1,12694.41,,,,
15000,2021-01-25,15.6,6.6,10.5,0.1,1.0,16.6,34.6,11.5,12.5,4.2,21418.26,,,,
15001,2021-01-26,9.8,6.6,9.0,4.8,13.0,18.8,35.6,12.1,9.3,3.2,0.0,,,,
15002,2021-01-27,10.2,4.2,7.3,0.1,1.0,14.7,32.4,11.4,6.1,1.5,34997.69,,,,
15003,2021-01-28,11.5,0.7,6.1,0.1,1.0,28.2,54.7,16.8,6.2,-3.2,35157.48,,,,
15004,2021-01-29,9.0,-2.6,2.8,0.0,0.0,16.1,33.1,8.7,5.3,-6.9,35192.31,,,,
15005,2021-01-30,13.5,1.8,7.0,0.0,0.0,17.8,31.3,12.5,10.0,-2.4,35229.07,,,,
15006,2021-01-31,17.8,8.2,12.3,0.7,2.0,18.1,31.7,11.7,15.6,4.4,20689.82,,,,
15007,2021-02-01,11.7,8.0,9.9,7.0,16.0,12.0,24.5,7.8,9.6,6.1,0.0,,,,
15008,2021-02-02,9.6,2.5,6.1,0.0,0.0,18.4,33.1,12.6,6.5,-0.6,35350.05,,,,
15009,2021-02-03,13.1,2.1,7.2,0.0,0.0,24.9,49.0,14.5,8.7,-1.2,35393.65,,,,
15010,2021-02-04,11.4,4.3,7.1,0.0,0.0,17.3,35.6,13.0,8.2,1.3,35438.77,,,,
15011,2021-02-05,11.2,4.4,8.4,7.1,16.0,16.8,30.6,7.6,10.5,1.5,0.0,,,,
15012,2021-02-06,16.7,5.4,9.4,0.0,0.0,13.7,30.6,9.1,13.8,3.0,26372.04,,,,
15013,2021-02-07,19.1,3.6,10.2,0.0,0.0,20.3,36.4,8.3,18.1,0.4,35582.39,,,,
15014,2021-02-08,8.7,2.6,6.2,0.0,0.0,22.5,42.8,18.8,4.8,-0.4,12499.74,,,,
15015,2021-02-09,10.7,0.9,5.5,0.0,0.0,14.8,29.9,9.4,7.6,-2.4,35684.26,,,,
15016,2021-02-10,12.8,4.4,8.5,0.0,0.0,13.5,28.4,9.8,9.5,1.4,2494.04,,,,
15017,2021-02-11,9.7,7.2,8.4,17.7,16.0,16.3,29.2,12.8,8.0,4.0,0.0,,,,
15018,2021-02-12,11.7,7.4,9.7,0.7,5.0,14.5,26.6,11.8,9.8,4.3,0.0,,,,
15019,2021-02-13,16.3,8.0,11.3,0.0,0.0,13.0,29.5,10.0,14.4,5.6,35900.02,,,,
15020,2021-02-14,19.0,8.0,13.4,0.2,1.0,16.3,40.3,9.9,17.2,6.4,35337.19,,,,
15021,2021-02-15,11.6,4.1,8.3,0.0,0.0,22.0,42.5,16.0,9.2,-0.0,6726.08,,,,
15022,2021-02-16,13.7,3.6,7.5,0.0,0.0,20.5,39.2,8.7,11.1,0.7,32463.24,,,,
15023,2021-02-17,7.9,-0.3,4.2,0.0,0.0,18.3,38.9,14.7,3.1,-3.9,36234.19,,,,
15024,2021-02-18,8.1,-1.6,2.7,0.0,0.0,22.1,45.0,12.4,2.5,-5.8,36415.2,,,,
15025,2021-02-19,17.2,-1.2,7.9,0.0,0.0,17.2,34.6,12.8,13.2,-5.0,36324.11,,,,
15026,2021-02-20,22.7,7.4,14.2,0.0,0.0,19.6,39.6,15.8,18.9,3.5,36419.89,,,,
15027,2021-02-21,22.9,8.9,15.2,0.0,0.0,16.5,34.9,13.2,20.1,5.7,36519.69,,,,
15028,2021-02-22,25.2,8.0,14.2,0.0,0.0,31.1,59.8,16.7,24.4,3.9,32704.99,,,,
15029,2021-02-23,12.0,6.2,8.4,0.0,0.0,22.4,45.4,19.2,7.7,1.8,36524.15,,,,
15030,2021-02-24,14.3,5.5,9.6,0.0,0.0,18.9,37.8,13.9,11.1,2.7,36419.98,,,,
15031,2021-02-25,16.5,9.7,13.1,6.9,13.0,25.7,48.2,15.5,16.3,7.0,5899.2,,,,
15032,2021-02-26,9.7,8.8,9.1,12.9,18.0,28.6,51.1,23.6,6.0,4.2,0.0,,,,
15033,2021-02-27,12.0,9.4,10.4,3.6,14.0,23.1,41.4,19.1,8.6,5.2,3600.0,,,,
15034,2021-02-28,15.8,10.4,12.7,1.4,9.0,20.6,42.1,10.5,15.3,8.6,7200.0,,,,
15035,2021-03-01,16.0,4.6,11.3,13.8,23.0,29.3,56.2,17.1,14.2,-0.3,0.0,,,,
15036,2021-03-02,10.3,3.2,5.7,0.5,2.0,24.9,46.4,17.5,5.8,-2.6,29815.94,,,,
15037,2021-03-03,10.4,3.9,7.6,0.7,3.0,16.8,33.5,10.3,6.6,1.3,22471.25,,,,
15038,2021-03-04,15.5,5.4,10.1,7.4,9.0,18.3,36.4,9.4,12.1,3.0,22676.37,,,,
15039,2021-03-05,13.5,3.2,9.0,0.7,2.0,12.4,25.9,9.3,11.3,0.0,11001.13,,,,
15040,2021-03-06,10.8,7.4,9.3,2.8,11.0,27.1,50.8,19.8,7.6,3.6,0.0,,,,
15041,2021-03-07,10.1,6.9,8.2,4.5,14.0,20.9,37.1,15.8,7.0,2.8,0.0,,,,
15042,2021-03-08,13.0,7.8,9.7,0.9,4.0,16.2,35.3,11.1,10.1,5.8,23972.44,,,,
15043,2021-03-09,10.4,7.4,9.0,1.4,6.0,12.0,24.1,8.9,8.1,5.6,0.0,,,,
15044,2021-03-10,15.6,4.0,9.4,0.0,0.0,17.3,34.6,10.3,13.7,1.3,36676.8,,,,
15045,2021-03-11,13.7,7.5,10.7,9.7,14.0,18.0,35.3,12.0,11.4,5.3,2013.91,,,,
15046,2021-03-12,13.9,6.1,10.5,0.2,2.0,19.3,38.2,15.3,10.7,3.9,6560.37,,,,
15047,2021-03-13,15.3,3.8,8.9,0.8,1.0,16.9,34.6,9.0,14.5,1.1,31791.62,,,,
15048,2021-03-14,16.8,5.0,10.3,0.0,0.0,17.7,33.5,11.3,15.6,2.9,35204.96,,,,
15049,2021-03-15,22.7,10.7,16.1,7.1,6.0,20.6,39.6,14.5,22.1,7.5,33534.66,,,,
15050,2021-03-16,15.2,8.7,12.4,25.5,12.0,23.8,46.1,16.5,15.8,6.0,1747.28,,,,
15051,2021-03-17,11.2,8.3,9.4,1.2,6.0,16.0,31.7,12.5,8.4,5.0,0.0,,,,
15052,2021-03-18,15.7,7.8,11.7,0.1,1.0,13.9,27.7,9.5,14.1,6.1,19533.71,,,,
15053,2021-03-19,13.9,11.2,12.2,6.6,13.0,14.5,27.7,10.4,12.5,9.7,0.0,,,,
15054,2021-03-20,12.5,8.4,10.7,1.8,9.0,22.3,42.8,16.3,10.5,5.0,1640.91,,,,
15055,2021-03-21,13.8,6.9,9.7,0.0,0.0,22.4,45.4,16.1,9.6,3.3,33433.93,,,,
15056,2021-03-22,14.0,1.5,8.0,0.0,0.0,10.9,27.0,7.5,11.7,-1.6,41060.8,,,,
15057,2021-03-23,15.6,5.1,10.5,0.0,0.0,21.2,41.8,15.3,12.3,2.4,38532.43,,,,
15058,2021-03-24,18.5,8.8,12.8,0.1,1.0,18.8,35.3,10.2,18.2,6.9,31117.83,,,,
15059,2021-03-25,21.0,6.3,13.1,0.0,0.0,13.6,29.2,9.0,20.1,3.8,41405.27,,,,
15060,2021-03-26,20.1,8.2,14.2,0.0,0.0,27.0,51.8,20.0,18.6,5.7,40733.6,,,,
15061,2021-03-27,22.2,14.7,17.7,3.0,10.0,26.5,46.8,15.5,22.0,13.7,19278.91,,,,
15062,2021-03-28,22.7,11.6,16.4,0.2,1.0,13.3,27.7,8.9,22.8,11.1,41417.94,,,,
15063,2021-03-29,24.0,12.6,17.2,1.2,3.0,20.0,40.3,14.6,24.3,11.7,40513.43,,,,
15064,2021-03-30,18.3,12.0,14.8,0.6,4.0,21.8,43.6,16.1,15.1,9.7,25809.29,,,,
15065,2021-03-31,16.9,12.3,14.2,4.8,13.0,20.4,40.0,16.1,15.0,9.2,663.33,,,,
15066,2021-04-01,20.0,14.3,16.2,5.0,11.0,13.1,26.6,9.6,21.4,13.8,0.0,,,,
15067,2021-04-02,22.0,14.0,17.7,1.1,4.0,13.0,28.8,7.9,22.4,14.3,17392.0,,,,
15068,2021-04-03,19.5,11.0,15.9,0.8,5.0,22.0,42.5,16.6,17.9,7.4,17058.64,,,,
15069,2021-04-04,15.8,8.7,11.6,0.0,0.0,26.8,52.2,21.0,11.7,5.0,39962.24,,,,
15070,2021-04-05,16.4,6.7,11.8,0.0,0.0,18.3,37.8,12.7,13.6,3.8,42632.11,,,,
15071,2021-04-06,18.3,9.7,13.6,0.0,0.0,14.8,29.5,8.6,17.1,8.3,36000.0,,,,
15072,2021-04-07,17.1,9.1,12.7,8.9,7.0,11.5,24.8,8.9,13.8,7.2,6115.84,,,,
15073,2021-04-08,17.9,9.7,12.9,2.6,7.0,15.4,32.8,11.4,15.4,7.8,29674.95,,,,
15074,2021-04-09,17.4,7.2,11.8,0.0,0.0,19.4,40.7,12.1,14.7,4.9,42893.83,,,,
15075,2021-04-10,18.8,7.6,13.4,0.0,0.0,24.2,48.2,15.0,16.6,5.6,40248.41,,,,
15076,2021-04-11,16.6,13.5,15.3,23.0,16.0,20.8,38.2,16.7,16.0,11.6,0.0,,,,
15077,2021-04-12,20.0,15.1,17.3,19.7,13.0,18.4,39.6,12.8,19.7,14.6,1853.37,,,,
15078,2021-04-13,18.7,11.1,14.8,0.0,0.0,20.1,42.1,14.0,17.6,8.5,41103.4,,,,
15079,2021-04-14,14.8,9.0,11.4,0.0,0.0,17.8,35.6,12.2,11.9,6.9,18624.74,,,,
15080,2021-04-15,17.0,8.5,12.5,0.0,0.0,15.5,34.6,11.6,15.4,6.5,36949.43,,,,
15081,2021-04-16,23.1,9.8,16.6,0.1,1.0,12.0,22.7,7.0,24.5,8.7,37866.02,,,,
15082,2021-04-17,19.8,8.9,14.7,0.2,2.0,24.0,55.1,12.8,18.8,6.7,43194.14,,,,
15083,2021-04-18,18.6,6.4,12.9,0.0,0.0,12.9,26.3,8.9,17.9,3.7,39600.0,,,,
15084,2021-04-19,20.0,8.6,14.0,0.0,0.0,18.0,36.0,13.7,19.0,6.5,43200.0,,,,
15085,2021-04-20,20.2,11.0,15.5,0.0,0.0,22.9,43.9,18.5,17.6,8.5,43200.0,,,,
15086,2021-04-21,22.0,14.7,18.0,0.5,1.0,27.4,52.9,21.1,20.0,12.7,35819.71,,,,
15087,2021-04-22,23.0,15.9,18.8,6.1,6.0,27.4,52.6,16.8,22.0,15.0,24801.9,,,,
15088,2021-04-23,22.8,16.9,19.1,1.4,7.0,12.9,25.6,9.1,23.7,17.5,8384.21,,,,
15089,2021-04-24,20.1,16.2,17.7,3.0,13.0,13.3,24.1,8.9,21.2,17.0,18.89,,,,
15090,2021-04-25,23.0,13.7,18.3,0.5,3.0,16.7,33.8,10.8,23.7,13.6,35638.36,,,,
15091,2021-04-26,22.9,12.1,17.2,0.0,0.0,16.9,34.6,11.5,23.1,11.4,43200.0,,,,
15092,2021-04-27,20.7,14.8,17.5,7.2,14.0,15.2,28.8,9.7,21.2,14.5,1830.96,,,,
15093,2021-04-28,23.7,15.0,18.3,0.3,3.0,12.1,27.4,8.5,23.8,15.4,30399.02,,,,
15094,2021-04-29,26.3,13.4,20.6,0.0,0.0,26.9,47.9,15.6,24.0,13.3,43200.0,,,,
15095,2021-04-30,27.8,14.7,22.8,0.3,1.0,33.1,60.1,17.2,27.7,14.2,43200.0,,,,
15096,2021-05-01,24.2,14.4,18.9,0.0,0.0,21.5,42.8,14.1,22.3,13.3,43200.0,,,,
15097,2021-05-02,19.9,12.4,15.7,0.0,0.0,20.5,42.1,14.0,17.4,10.0,43200.0,,,,
15098,2021-05-03,23.0,12.4,18.2,0.0,0.0,32.1,62.3,25.4,20.7,9.6,42105.49,,,,
15099,2021-05-04,23.2,15.8,20.3,29.6,16.0,28.3,54.0,21.1,24.6,14.7,3057.94,,,,
15100,2021-05-05,24.7,11.9,18.2,0.0,0.0,15.8,31.3,8.6,26.0,11.0,43200.0,,,,
15101,2021-05-06,22.9,13.7,18.6,1.7,3.0,24.7,47.9,16.2,20.9,11.5,34692.0,,,,
15102,2021-05-07,28.1,16.5,21.0,0.0,0.0,19.7,40.7,12.5,29.4,15.3,41469.25,,,,
15103,2021-05-08,29.5,16.8,22.8,0.0,0.0,19.6,38.5,11.5,30.9,16.4,40337.54,,,,
15104,2021-05-09,31.7,20.0,24.6,0.0,0.0,19.7,37.8,11.0,35.2,19.4,43472.22,,,,
15105,2021-05-10,31.7,18.6,24.2,0.0,0.0,19.9,41.0,15.8,34.7,19.1,43200.0,,,,
15106,2021-05-11,26.9,21.0,23.1,23.0,20.0,12.7,23.4,6.6,29.8,23.5,7400.81,,,,
15107,2021-05-12,23.6,18.7,20.7,2.4,9.0,16.6,33.1,11.0,25.6,19.9,23509.58,,,,
15108,2021-05-13,23.0,18.4,20.2,8.7,11.0,16.0,32.0,12.9,24.2,19.4,2061.62,,,,
15109,2021-05-14,27.9,19.1,23.4,12.2,12.0,16.3,33.5,13.4,31.5,19.9,22216.79,,,,
15110,2021-05-15,33.0,23.4,27.4,0.9,2.0,19.1,47.9,14.9,38.2,26.2,36000.0,,,,
15111,2021-05-16,28.4,17.8,23.3,11.8,15.0,24.8,60.1,13.9,31.8,17.1,2694.08,,,,
15112,2021-05-17,23.1,15.0,18.7,1.4,4.0,15.3,30.6,11.0,24.2,13.7,29553.04,,,,
15113,2021-05-18,23.2,16.7,19.5,0.9,4.0,13.7,24.8,6.5,24.7,16.3,26507.04,,,,
15114,2021-05-19,22.3,14.6,18.0,14.0,13.0,17.4,35.3,12.6,21.4,15.1,21701.67,,,,
15115,2021-05-20,22.0,17.3,19.4,2.1,4.0,26.5,51.1,13.5,20.9,17.8,9917.87,,,,
15116,2021-05-21,24.6,15.5,19.5,0.5,1.0,16.5,32.8,8.9,26.5,16.5,38368.23,,,,
15117,2021-05-22,24.0,16.8,19.9,0.0,0.0,16.5,34.6,12.1,25.1,17.0,29806.49,,,,
15118,2021-05-23,20.3,16.5,18.6,28.1,16.0,24.2,46.4,14.0,21.9,16.7,1412.67,,,,
15119,2021-05-24,26.2,16.2,20.7,0.2,1.0,12.4,24.1,8.4,28.1,16.5,43822.64,,,,
15120,2021-05-25,28.8,19.8,23.1,0.0,0.0,17.3,31.7,11.3,32.2,20.3,34074.23,,,,
15121,2021-05-26,22.8,19.3,20.7,47.7,22.0,21.5,45.0,12.1,24.5,19.4,1437.42,,,,
15122,2021-05-27,28.0,19.0,22.7,0.0,0.0,15.1,36.4,11.8,31.4,20.4,25340.87,,,,
